        Frequency / GHz                S1,1/abs,dB
                  7.6025                      -16.434175
                    7.61                      -16.563893
                  7.6175                      -16.695681
                   7.625                      -16.829416
                  7.6325                      -16.964991
                    7.64                      -17.102309
                  7.6475                       -17.24129
                   7.655                      -17.381871
                  7.6625                      -17.524006
                    7.67                      -17.667669
                  7.6775                      -17.812852
                   7.685                      -17.959564
                  7.6925                      -18.107832
                     7.7                      -18.257694
                  7.7075                        -18.4092
                   7.715                      -18.562402
                  7.7225                      -18.717351
                    7.73                      -18.874083
                  7.7375                      -19.032614
                   7.745                      -19.192918
                  7.7525                      -19.354912
                    7.76                      -19.518432
                  7.7675                      -19.683188
                   7.775                      -19.848726
                  7.7825                      -20.014339
                    7.79                      -20.178959
                  7.7975                      -20.340956
                   7.805                      -20.497809
                  7.8125                      -20.645502
                    7.82                      -20.777349
                  7.8275                      -20.881646
                   7.835                      -20.936917
                  7.8425                      -20.904966
                    7.85                      -20.753455
                  7.8575                      -20.752533
                   7.865                      -21.540342
                  7.8725                      -22.273369
                    7.88                       -22.60919
                  7.8875                      -22.771333
                   7.895                      -22.855199
                  7.9025                      -22.884638
                    7.91                      -22.861305
                  7.9175                      -22.780031
                   7.925                      -22.634025
                  7.9325                      -22.417254
                    7.94                      -22.125973
                  7.9475                      -21.759796
                   7.955                      -21.322355
                  7.9625                      -20.821505
                    7.97                      -20.269101
                  7.9775                      -19.680485
                   7.985                       -19.07379
                  7.9925                      -18.469109
                       8                       -17.88749

