        Frequency / GHz                S1,1/abs,dB
                  4.7675                      -15.464499
                   4.775                      -15.618733
                  4.7825                      -15.780619
                    4.79                      -15.950366
                  4.7975                       -16.12819
                   4.805                      -16.314314
                  4.8125                      -16.508967
                    4.82                      -16.712381
                  4.8275                       -16.92479
                   4.835                      -17.146428
                  4.8425                      -17.377524
                    4.85                      -17.618296
                  4.8575                      -17.868945
                   4.865                       -18.12965
                  4.8725                      -18.400551
                    4.88                      -18.681737
                  4.8875                      -18.973229
                   4.895                      -19.274955
                  4.9025                      -19.586718
                    4.91                      -19.908161
                  4.9175                      -20.238715
                   4.925                      -20.577545
                  4.9325                      -20.923474
                    4.94                      -21.274899
                  4.9475                      -21.629693
                   4.955                      -21.985097
                  4.9625                       -22.33761
                    4.97                      -22.682891
                  4.9775                      -23.015699
                   4.985                      -23.329892
                  4.9925                      -23.618544
                       5                      -23.874196
                  5.0075                      -24.089286
                   5.015                      -24.256739
                  5.0225                      -24.370658
                    5.03                      -24.427002
                  5.0375                      -24.424102
                   5.045                      -24.362891
                  5.0525                      -24.246767
                    5.06                      -24.081154
                  5.0675                      -23.872852
                   5.075                      -23.629331
                  5.0825                      -23.358109
                    5.09                      -23.066275
                  5.0975                      -22.760181
                   5.105                        -22.4453
                  5.1125                      -22.126193
                    5.12                      -21.806554
                  5.1275                      -21.489304
                   5.135                      -21.176695
                  5.1425                       -20.87042
                    5.15                      -20.571713
                  5.1575                      -20.281437
                   5.165                      -20.000157
                  5.1725                      -19.728202
                    5.18                      -19.465713
                  5.1875                       -19.21268
                   5.195                      -18.968969
                  5.2025                      -18.734345
                    5.21                      -18.508482
                  5.2175                      -18.290967
                   5.225                      -18.081304
                  5.2325                        -17.8789
                    5.24                      -17.683045
                  5.2475                      -17.492884
                   5.255                      -17.307363
                  5.2625                       -17.12515
                    5.27                      -16.944514
                  5.2775                      -16.763145
                   5.285                      -16.577884
                  5.2925                      -16.384396
                     5.3                      -16.177083
                  5.3075                      -15.951207
                   5.315                      -15.719874
                  5.3225                      -15.638236
                    5.33                       -16.82537
                  5.3375                      -20.015649
                   5.345                      -19.205897
                  5.3525                      -18.147489
                    5.36                      -17.552507
                  5.3675                      -17.187626
                   5.375                      -16.939697
                  5.3825                      -16.758212
                    5.39                       -16.61835
                  5.3975                      -16.506692
                   5.405                      -16.415379
                  5.4125                      -16.339492
                    5.42                      -16.275776
                  5.4275                      -16.221969
                   5.435                      -16.176428
                  5.4425                      -16.137914
                    5.45                      -16.105455
                  5.4575                      -16.078261
                   5.465                      -16.055674
                  5.4725                      -16.037123
                    5.48                      -16.022098
                  5.4875                      -16.010137
                   5.495                      -16.000802
                  5.5025                      -15.993672
                    5.51                      -15.988331
                  5.5175                      -15.984357
                   5.525                      -15.981311
                  5.5325                      -15.978727
                    5.54                        -15.9761
                  5.5475                      -15.972876
                   5.555                      -15.968472
                  5.5625                      -15.962333
                    5.57                      -15.954167
                  5.5775                      -15.944551
                   5.585                      -15.936295
                  5.5925                       -15.93622
                     5.6                       -15.95364
                  5.6075                       -15.98996
                   5.615                      -16.031398
                  5.6225                      -16.062722
                    5.63                      -16.079565
                  5.6375                       -16.08445
                   5.645                       -16.08079
                  5.6525                      -16.070938
                    5.66                      -16.056214
                  5.6675                      -16.037274
                   5.675                      -16.014397
                  5.6825                       -15.98766
                    5.69                      -15.957029
                  5.6975                      -15.922417
                   5.705                      -15.883712
                  5.7125                       -15.84079
                    5.72                      -15.793531
                  5.7275                      -15.741818
                   5.735                       -15.68555
                  5.7425                      -15.624635
                    5.75                         -15.559
                  5.7575                      -15.488588
                   5.765                      -15.413363
                  5.7725                      -15.333307
                    5.78                      -15.248425
                  5.7875                      -15.158744
                   5.795                      -15.064317
                  5.8025                      -14.965219
                    5.81                      -14.861549
                  5.8175                      -14.753435
                   5.825                      -14.641027
                  5.8325                      -14.524503
                    5.84                      -14.404064
                  5.8475                      -14.279938
                   5.855                      -14.152374
                  5.8625                      -14.021645
                    5.87                      -13.888047
                  5.8775                      -13.751894
                   5.885                      -13.613518
                  5.8925                      -13.473271
                     5.9                      -13.331516
                  5.9075                      -13.188634
                   5.915                      -13.045014
                  5.9225                       -12.90106
                    5.93                      -12.757182
                  5.9375                      -12.613801
                   5.945                      -12.471346
                  5.9525                      -12.330255
                    5.96                      -12.190973
                  5.9675                      -12.053959
                   5.975                      -11.919684
                  5.9825                      -11.788634
                    5.99                      -11.661319
                  5.9975                       -11.53828
                   6.005                      -11.420099
                  6.0125                      -11.307417
                    6.02                      -11.200957
                  6.0275                      -11.101567
                   6.035                      -11.010275
                  6.0425                      -10.928399
                    6.05                      -10.857733
                  6.0575                      -10.800916
                   6.065                      -10.762225
                  6.0725                      -10.749567
                    6.08                      -10.780484
                  6.0875                      -10.906927
                   6.095                      -11.403289
                  6.1025                      -5.1339569
                    6.11                      -9.6492868
                  6.1175                      -10.081732
                   6.125                      -10.309274
                  6.1325                      -10.526694
                    6.14                      -10.801811
                  6.1475                      -11.202924
                   6.155                      -11.840473
                  6.1625                      -12.825716
                    6.17                      -13.099309
                  6.1775                      -10.377275
                   6.185                      -8.9458519
                  6.1925                       -8.846797
                     6.2                      -9.0439143
                  6.2075                      -9.2917588
                   6.215                      -9.5483742
                  6.2225                      -9.8113631
                    6.23                      -10.085913
                  6.2375                      -10.378382
                   6.245                      -10.695152
                  6.2525                      -11.042645
                    6.26                      -11.427606
                  6.2675                       -11.85747
                   6.275                      -12.340792
                  6.2825                      -12.887784
                    6.29                      -13.511042
                  6.2975                      -14.226609
                   6.305                      -15.055596
                  6.3125                      -16.026835
                    6.32                       -17.18148
                  6.3275                      -18.581606
                   6.335                      -20.327843
                  6.3425                       -22.60037
                    6.35                      -25.772111
                  6.3575                      -30.800822
                   6.365                      -39.058574
                  6.3725                      -32.475942
                    6.38                      -26.675944
                  6.3875                      -23.173963
                   6.395                      -20.741117
                  6.4025                      -18.931916
                    6.41                      -17.549547
                  6.4175                      -16.500061
                   6.425                      -15.748076
                  6.4325                      -15.314346
                    6.44                      -15.310615
                  6.4475                      -15.854633
                   6.455                      -15.521674
                  6.4625                      -13.895528
                    6.47                      -13.436877
                  6.4775                       -13.81394
                   6.485                      -14.811111
                  6.4925                      -16.564453
                     6.5                      -19.347891
                  6.5075                      -21.807876
                   6.515                      -18.571117
                  6.5225                      -13.965946
                    6.53                      -10.691134
                  6.5375                      -8.6928819
                   6.545                      -7.8972917
                  6.5525                      -8.0927203
                    6.56                      -8.0273165
                  6.5675                      -7.2728062
                   6.575                      -7.2878213
                  6.5825                       -8.615514
                    6.59                      -9.3443759
                  6.5975                      -7.2223449
                   6.605                      -5.4736059
                  6.6125                      -4.8713435
                    6.62                      -5.2140874
                  6.6275                      -6.4220966
                   6.635                      -7.6802367
                  6.6425                      -8.4120642
                    6.65                      -10.608204
                  6.6575                      -14.849432
                   6.665                      -11.284461
                  6.6725                      -6.9556612
                    6.68                      -4.7683996
                  6.6875                      -3.6924564
                   6.695                      -3.2495454
                  6.7025                      -3.2921655
                    6.71                       -3.609623
                  6.7175                      -3.4718054
                   6.725                       -3.024413
                  6.7325                      -2.9030647
                    6.74                      -3.0558723
                  6.7475                       -2.861035
                   6.755                      -2.2194291
                  6.7625                      -1.6917841
                    6.77                       -1.368944
                  6.7775                        -1.17004
                   6.785                      -1.0386725
                  6.7925                     -0.94647632
                     6.8                     -0.88409522
                  6.8075                     -0.80369355
                   6.815                     -0.76013678
                  6.8225                     -0.72363707
                    6.83                     -0.69112139
                  6.8375                     -0.66232162
                   6.845                     -0.63663758
                  6.8525                     -0.61354462
                    6.86                     -0.59262457
                  6.8675                     -0.57354811
                   6.875                     -0.55605428
                  6.8825                      -0.5399339
                    6.89                     -0.52501716
                  6.8975                     -0.51116453
