        Frequency / GHz                S2,2/abs,dB
                    4.52                      -24.775821
                  4.5275                        -25.4442
                   4.535                      -26.175269
                  4.5425                      -26.977184
                    4.55                      -27.858657
                  4.5575                      -28.827763
                   4.565                      -29.888845
                  4.5725                      -31.035059
                    4.58                      -32.231777
                  4.5875                      -33.384828
                   4.595                       -34.30152
                  4.6025                      -34.710633
                    4.61                      -34.437009
                  4.6175                      -33.579359
                   4.625                      -32.404758
                  4.6325                      -31.138579
                    4.64                      -29.902156
                  4.6475                       -28.74449
                   4.655                      -27.678734
                  4.6625                      -26.702971
                    4.67                      -25.809867
                  4.6775                      -24.990775
                   4.685                      -24.237349
                  4.6925                      -23.542105
                     4.7                      -22.898532
                  4.7075                      -22.301047
                   4.715                       -21.74488
                  4.7225                      -21.225954
                    4.73                       -20.74078
                  4.7375                      -20.286361
                   4.745                      -19.860108
                  4.7525                      -19.459777
                    4.76                      -19.083412
                  4.7675                      -18.729305
                   4.775                       -18.39595
                  4.7825                      -18.082021
                    4.79                      -17.786343
                  4.7975                      -17.507871
                   4.805                      -17.245672
                  4.8125                      -16.998911
                    4.82                       -16.76684
                  4.8275                      -16.548784
                   4.835                      -16.344137
                  4.8425                       -16.15235
                    4.85                      -15.972928
                  4.8575                       -15.80542
                   4.865                       -15.64942
                  4.8725                      -15.504561
                    4.88                      -15.370508
                  4.8875                       -15.24696
                   4.895                      -15.133644
                  4.9025                      -15.030315
                    4.91                      -14.936754
                  4.9175                      -14.852762
                   4.925                      -14.778167
                  4.9325                      -14.712814
                    4.94                       -14.65657
                  4.9475                      -14.609319
                   4.955                      -14.570966
                  4.9625                      -14.541431
                    4.97                      -14.520654
                  4.9775                      -14.508589
                   4.985                      -14.505208
                  4.9925                      -14.510499
                       5                      -14.524465
                  5.0075                      -14.547128
                   5.015                      -14.578523
                  5.0225                      -14.618702
                    5.03                      -14.667735
                  5.0375                      -14.725704
                   5.045                      -14.792714
                  5.0525                       -14.86888
                    5.06                       -14.95434
                  5.0675                      -15.049247
                   5.075                      -15.153771
                  5.0825                      -15.268102
                    5.09                       -15.39245
                  5.0975                      -15.527043
                   5.105                      -15.672128
                  5.1125                      -15.827974
                    5.12                      -15.994872
                  5.1275                      -16.173133
                   5.135                      -16.363091
                  5.1425                      -16.565102
                    5.15                      -16.779544
                  5.1575                       -17.00682
                   5.165                      -17.247354
                  5.1725                       -17.50159
                    5.18                      -17.769997
                  5.1875                      -18.053058
                   5.195                      -18.351273
                  5.2025                      -18.665155
                    5.21                      -18.995217
                  5.2175                      -19.341969
                   5.225                      -19.705903
                  5.2325                      -20.087474
                    5.24                      -20.487076
                  5.2475                      -20.905005
                   5.255                      -21.341421
                  5.2625                      -21.796274
                    5.27                       -22.26923
                  5.2775                      -22.759554
                   5.285                      -23.265966
                  5.2925                      -23.786446
                     5.3                      -24.318003
                  5.3075                      -24.856382
                   5.315                       -25.39574
                  5.3225                      -25.928318
                    5.33                      -26.444182
                  5.3375                      -26.931158
                   5.345                      -27.375118
                  5.3525                      -27.760809
                    5.36                      -28.073282
                  5.3675                      -28.299816
                   5.375                      -28.431882
                  5.3825                      -28.466543
                    5.39                      -28.406729
                  5.3975                      -28.260308
                   5.405                      -28.038296
                  5.4125                      -27.752868
                    5.42                      -27.415702
                  5.4275                       -27.03693
                   5.435                      -26.624696
                  5.4425                      -26.185165
                    5.45                      -25.722808
                  5.4575                        -25.2408
                   5.465                      -24.741434
                  5.4725                      -24.226493
                    5.48                      -23.697533
                  5.4875                        -23.1561
                   5.495                      -22.603847
                  5.5025                      -22.042594
                    5.51                      -21.474329
                  5.5175                      -20.901173
                   5.525                      -20.325322
                  5.5325                       -19.74899
                    5.54                      -19.174345
                  5.5475                      -18.603463
                   5.555                      -18.038291
                  5.5625                      -17.480622
                    5.57                      -16.932087
                  5.5775                      -16.394155
                   5.585                      -15.868147
                  5.5925                      -15.355251
                     5.6                       -14.85656
                  5.6075                      -14.373109
                   5.615                      -13.905953
                  5.6225                      -13.456279
                    5.63                      -13.025632
                  5.6375                       -12.61636
                   5.645                      -12.232518
                  5.6525                      -11.879435
                    5.66                      -11.473718
                  5.6675                       -10.22814
                   5.675                      -10.347891
                  5.6825                      -10.163036
                    5.69                      -9.9146627
                  5.6975                      -9.6585147
                   5.705                      -9.4096013
                  5.7125                      -9.1736058
                    5.72                      -8.9532727
                  5.7275                      -8.7502376
                   5.735                      -8.5656954
                  5.7425                      -8.4007026
                    5.75                      -8.2563495
                  5.7575                      -8.1338936
                   5.765                      -8.0349006
                  5.7725                      -7.9614379
                    5.78                      -7.9163901
                  5.7875                      -7.9040496
                   5.795                      -7.9313766
                  5.8025                      -8.0111286
                    5.81                      -8.1714125
                  5.8175                       -8.495742
                   5.825                       -9.440092
                  5.8325                      -3.6241432
                    5.84                      -7.1024013
                  5.8475                      -7.8962173
