        Frequency / GHz                S1,1/abs,dB
                    7.43                     -0.51643289
                  7.4375                     -0.51335411
                   7.445                     -0.51064998
                  7.4525                     -0.50828324
                    7.46                     -0.50622158
                  7.4675                     -0.50443702
                   7.475                     -0.50290537
                  7.4825                     -0.50160577
                    7.49                     -0.50052028
                  7.4975                     -0.49963353
                   7.505                     -0.49893239
                  7.5125                     -0.49840572
                    7.52                     -0.49804412
                  7.5275                     -0.49783968
                   7.535                     -0.49778576
                  7.5425                     -0.49787689
                    7.55                     -0.49810848
                  7.5575                     -0.49847676
                   7.565                     -0.49897856
                  7.5725                     -0.49961121
                    7.58                     -0.50037239
                  7.5875                     -0.50125999
                   7.595                     -0.50227204
                  7.6025                     -0.50340653
                    7.61                     -0.50466136
                  7.6175                     -0.50603418
                   7.625                     -0.50752235
                  7.6325                     -0.50912282
                    7.64                     -0.51083203
                  7.6475                     -0.51264585
                   7.655                     -0.51455951
                  7.6625                     -0.51656752
                    7.67                     -0.51866365
                  7.6775                     -0.52084082
                   7.685                     -0.52309113
                  7.6925                      -0.5254058
                     7.7                     -0.52777514
                  7.7075                      -0.5301886
                   7.715                     -0.53263474
                  7.7225                     -0.53510127
                    7.73                      -0.5375751
                  7.7375                     -0.54004237
                   7.745                     -0.54248857
                  7.7525                     -0.54489857
                    7.76                     -0.54725676
                  7.7675                     -0.54954716
                   7.775                     -0.55175356
                  7.7825                     -0.55385964
                    7.79                     -0.55584918
                  7.7975                     -0.55770617
                   7.805                     -0.55941505
                  7.8125                     -0.56096086
                    7.82                     -0.56232945
                  7.8275                      -0.5635077
                   7.835                      -0.5644837
                  7.8425                     -0.56524696
                    7.85                     -0.56578864
                  7.8575                     -0.56610171
                   7.865                     -0.56618117
                  7.8725                     -0.56602422
                    7.88                     -0.56563045
                  7.8875                     -0.56500198
                   7.895                     -0.56414362
                  7.9025                       -0.563063
                    7.91                     -0.56177068
                  7.9175                     -0.56028023
                   7.925                     -0.55860833
                  7.9325                      -0.5567748
                    7.94                     -0.55480268
                  7.9475                     -0.55271819
                   7.955                     -0.55055074
                  7.9625                     -0.54833296
                    7.97                     -0.54610056
                  7.9775                     -0.54389236
                   7.985                     -0.54175017
                  7.9925                      -0.5397187
                       8                     -0.53784545

